store_id	正式店名	店名かな	別名・旧名	施設区分	大ジャンル	小ジャンル	都道府県	市区町村	住所	緯度	経度	最寄駅・交通	電話番号	公式URL	食べログURL	GoogleマップURL	営業状態	予約区分	昼予算	夜予算	最終確認日	確認状態	備考
FOD-2533	にくや萬野			飲食店	焼肉	食べログ 焼肉 百名店 2020	大阪府					大阪府 東梅田駅			https://tabelog.com/osaka/A2701/A270101/27083854/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 27083854 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2534	北新地 すがはら			飲食店	焼肉	食べログ 焼肉 百名店 2020	大阪府					大阪府 大江橋駅			https://tabelog.com/osaka/A2701/A270101/27000219/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 27000219 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2535	田無羅			飲食店	焼肉	食べログ 焼肉 百名店 2020	福岡県					福岡県 天神南駅			https://tabelog.com/fukuoka/A4001/A400103/40000441/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 40000441 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2536	きらく			飲食店	焼肉	食べログ 焼肉 百名店 2020	兵庫県					兵庫県 春日野道（阪神）駅			https://tabelog.com/hyogo/A2801/A280103/28005344/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 28005344 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2537	京松蘭 本店			飲食店	焼肉	食べログ 焼肉 百名店 2020	大阪府					大阪府 京橋駅			https://tabelog.com/osaka/A2701/A270107/27090232/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 27090232 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2538	多来多来			飲食店	焼肉	食べログ 焼肉 百名店 2020	京都府					京都府 久世郡久御山町			https://tabelog.com/kyoto/A2607/A260702/26002078/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 26002078 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2539	すすむ			飲食店	焼肉	食べログ 焼肉 百名店 2020	大阪府					大阪府 天神橋筋六丁目駅			https://tabelog.com/osaka/A2701/A270103/27073864/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 27073864 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2540	板前焼肉 一斗 京橋支店			飲食店	焼肉	食べログ 焼肉 百名店 2020	大阪府					大阪府 京橋駅			https://tabelog.com/osaka/A2701/A270107/27005121/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 27005121 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2541	大倉			飲食店	焼肉	食べログ 焼肉 百名店 2020	大阪府					大阪府 鶴橋駅			https://tabelog.com/osaka/A2701/A270205/27000570/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 27000570 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2542	焼肉 初栄			飲食店	焼肉	食べログ 焼肉 百名店 2020	宮崎県					宮崎県 西臼杵郡高千穂町			https://tabelog.com/miyazaki/A4505/A450502/45000767/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 45000767 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2543	かどやホルモン店			飲食店	焼肉	食べログ 焼肉 百名店 2020	大阪府					大阪府 東梅田駅			https://tabelog.com/osaka/A2701/A270101/27009408/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 27009408 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2544	疾風ホルモン 久茂地本店			飲食店	焼肉	食べログ 焼肉 百名店 2020	沖縄県					沖縄県 那覇市			https://tabelog.com/okinawa/A4701/A470101/47007248/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 47007248 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2545	万正			飲食店	焼肉	食べログ 焼肉 百名店 2020	大阪府					大阪府 鶴橋駅			https://tabelog.com/osaka/A2701/A270205/27000561/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 27000561 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2546	祇園鹿六			飲食店	焼肉	食べログ 焼肉 百名店 2020	京都府					京都府 祇園四条駅			https://tabelog.com/kyoto/A2601/A260301/26002425/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 26002425 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2547	焼肉 八廣			飲食店	焼肉	食べログ 焼肉 百名店 2020	三重県					三重県 津市			https://tabelog.com/mie/A2401/A240101/24001944/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 24001944 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2548	万葉 八日市店			飲食店	焼肉	食べログ 焼肉 百名店 2020	滋賀県					滋賀県 東近江市			https://tabelog.com/shiga/A2503/A250302/25005328/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 25005328 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2549	宮本屋			飲食店	焼肉	食べログ 焼肉 百名店 2020	三重県					三重県 松阪市			https://tabelog.com/mie/A2401/A240102/24000064/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 24000064 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2550	和牛の紀楽			飲食店	焼肉	食べログ 焼肉 百名店 2020	大阪府					大阪府 大阪天満宮駅			https://tabelog.com/osaka/A2701/A270104/27008433/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 27008433 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2551	炭火焼肉 やまもと			飲食店	焼肉	食べログ 焼肉 百名店 2020	沖縄県					沖縄県 石垣市			https://tabelog.com/okinawa/A4705/A470501/47001010/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 47001010 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2552	焼肉萬野 天王寺			飲食店	焼肉	食べログ 焼肉 百名店 2020	大阪府					大阪府 天王寺駅			https://tabelog.com/osaka/A2701/A270203/27019581/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 27019581 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2553	石垣島 きたうち牧場 美崎店			飲食店	焼肉	食べログ 焼肉 百名店 2020	沖縄県					沖縄県 石垣市			https://tabelog.com/okinawa/A4705/A470501/47001554/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 47001554 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2554	焼肉 かっぱ梶岡			飲食店	焼肉	食べログ 焼肉 百名店 2020	大阪府					大阪府 庄内駅			https://tabelog.com/osaka/A2706/A270601/27023459/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 27023459 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2555	益市 本店			飲食店	焼肉	食べログ 焼肉 百名店 2020	京都府					京都府 西大路駅			https://tabelog.com/kyoto/A2601/A260604/26004812/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 26004812 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2556	雄三郎			飲食店	焼肉	食べログ 焼肉 百名店 2020	兵庫県					兵庫県 三ノ宮（ＪＲ）駅			https://tabelog.com/hyogo/A2801/A280101/28043971/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 28043971 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2557	焼肉矢澤 京都			飲食店	焼肉	食べログ 焼肉 百名店 2020	京都府					京都府 四条（京都市営）駅			https://tabelog.com/kyoto/A2601/A260201/26028368/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 26028368 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2558	さつま			飲食店	焼肉	食べログ 焼肉 百名店 2020	大阪府					大阪府 大江橋駅			https://tabelog.com/osaka/A2701/A270101/27006074/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 27006074 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2559	電撃ホルモン ツギヱ			飲食店	焼肉	食べログ 焼肉 百名店 2020	大阪府					大阪府 天満駅			https://tabelog.com/osaka/A2701/A270103/27013294/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 27013294 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2560	利花苑 大名本店			飲食店	焼肉	食べログ 焼肉 百名店 2020	福岡県					福岡県 赤坂駅			https://tabelog.com/fukuoka/A4001/A400104/40000443/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 40000443 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2561	神戸元町 炭火焼肉 くにきや			飲食店	焼肉	食べログ 焼肉 百名店 2020	兵庫県					兵庫県 元町（ＪＲ）駅			https://tabelog.com/hyogo/A2801/A280102/28006104/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 28006104 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2562	焼肉の吉田 本店			飲食店	焼肉	食べログ 焼肉 百名店 2020	大阪府					大阪府 鶴橋駅			https://tabelog.com/osaka/A2701/A270205/27000567/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 27000567 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2563	焼肉政ちゃん			飲食店	焼肉	食べログ 焼肉 百名店 2020	大阪府					大阪府 津守駅			https://tabelog.com/osaka/A2701/A270406/27023255/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 27023255 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2564	焼肉&グリル　貴坂			飲食店	焼肉	食べログ 焼肉 百名店 2020	兵庫県					兵庫県 新開地駅			https://tabelog.com/hyogo/A2801/A280109/28031858/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 28031858 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2565	京の焼肉処 弘 三条木屋町店			飲食店	焼肉	食べログ 焼肉 百名店 2020	京都府					京都府 三条駅			https://tabelog.com/kyoto/A2601/A260202/26000947/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 26000947 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2566	力飯店			飲食店	焼肉	食べログ 焼肉 百名店 2020	福岡県					福岡県 天神南駅			https://tabelog.com/fukuoka/A4001/A400103/40005186/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 40005186 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2567	オカダ食品株式会社			飲食店	焼肉	食べログ 焼肉 百名店 2020	兵庫県					兵庫県 西元町駅			https://tabelog.com/hyogo/A2801/A280102/28042651/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 28042651 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2568	松蘭			飲食店	焼肉	食べログ 焼肉 百名店 2020	大阪府					大阪府 小路（大阪メトロ）駅			https://tabelog.com/osaka/A2701/A270306/27015864/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 27015864 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2569	鶴屋			飲食店	焼肉	食べログ 焼肉 百名店 2020	兵庫県					兵庫県 三宮（神戸市営）駅			https://tabelog.com/hyogo/A2801/A280101/28007472/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 28007472 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2570	厳選和牛 焼肉 犇屋 天満本店			飲食店	焼肉	食べログ 焼肉 百名店 2020	大阪府					大阪府 天神橋筋六丁目駅			https://tabelog.com/osaka/A2701/A270103/27046669/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 27046669 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2571	満月			飲食店	焼肉	食べログ 焼肉 百名店 2020	兵庫県					兵庫県 西元町駅			https://tabelog.com/hyogo/A2801/A280102/28000918/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 28000918 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2572	味楽園			飲食店	焼肉	食べログ 焼肉 百名店 2020	兵庫県					兵庫県 出屋敷駅			https://tabelog.com/hyogo/A2803/A280304/28001406/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 28001406 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2573	なり田屋			飲食店	焼肉	食べログ 焼肉 百名店 2020	京都府					京都府 神宮丸太町駅			https://tabelog.com/kyoto/A2601/A260302/26001017/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 26001017 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2574	ソウル			飲食店	焼肉	食べログ 焼肉 百名店 2020	大阪府					大阪府 ＪＲ難波駅			https://tabelog.com/osaka/A2701/A270202/27003344/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 焼肉 WEST / Tabelog ID 27003344 / https://award.tabelog.com/hyakumeiten/yakiniku_west/2020
FOD-2575	新富士本店			飲食店	洋食	食べログ 洋食 百名店 2020	大阪府					大阪府 岸里玉出駅			https://tabelog.com/osaka/A2701/A270406/27019800/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 27019800 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2576	洋食キムラ 野毛店			飲食店	洋食	食べログ 洋食 百名店 2020	神奈川県					神奈川県 桜木町駅			https://tabelog.com/kanagawa/A1401/A140102/14000046/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 14000046 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2577	グリルばらの木			飲食店	洋食	食べログ 洋食 百名店 2020	大阪府					大阪府 心斎橋駅			https://tabelog.com/osaka/A2701/A270201/27000886/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 27000886 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2578	ポトフ			飲食店	洋食	食べログ 洋食 百名店 2020	北海道					北海道 札幌市清田区			https://tabelog.com/hokkaido/A0101/A010304/1001222/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 1001222 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2579	洋食 キラク			飲食店	洋食	食べログ 洋食 百名店 2020	東京都					東京都 人形町駅			https://tabelog.com/tokyo/A1302/A130204/13003057/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 13003057 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2580	コリス			飲食店	洋食	食べログ 洋食 百名店 2020	京都府					京都府 清水五条駅			https://tabelog.com/kyoto/A2601/A260301/26006119/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 26006119 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2581	キッチンれん			飲食店	洋食	食べログ 洋食 百名店 2020	東京都					東京都 六本木駅			https://tabelog.com/tokyo/A1307/A130701/13014520/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 13014520 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2582	ヨシカミ 浅草店			飲食店	洋食	食べログ 洋食 百名店 2020	東京都					東京都 浅草（つくばＥＸＰ）駅			https://tabelog.com/tokyo/A1311/A131102/13003654/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 13003654 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2583	小古食堂			飲食店	洋食	食べログ 洋食 百名店 2020	東京都					東京都 東陽町駅			https://tabelog.com/tokyo/A1313/A131303/13111762/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 13111762 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2584	旬香亭			飲食店	洋食	食べログ 洋食 百名店 2020	東京都					東京都 目白駅			https://tabelog.com/tokyo/A1305/A130502/13175757/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 13175757 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2585	洋食の朝日			飲食店	洋食	食べログ 洋食 百名店 2020	兵庫県					兵庫県 西元町駅			https://tabelog.com/hyogo/A2801/A280102/28000591/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 28000591 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2586	Ｇｒｉｌｌマッシュ			飲食店	洋食	食べログ 洋食 百名店 2020	東京都					東京都 恵比寿駅			https://tabelog.com/tokyo/A1303/A130302/13043306/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 13043306 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2587	三福亭			飲食店	洋食	食べログ 洋食 百名店 2020	東京都					東京都 馬喰町駅			https://tabelog.com/tokyo/A1302/A130204/13059379/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 13059379 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2588	明治の館			飲食店	洋食	食べログ 洋食 百名店 2020	栃木県					栃木県 日光市			https://tabelog.com/tochigi/A0903/A090301/9000107/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 9000107 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2589	むさしや			飲食店	洋食	食べログ 洋食 百名店 2020	東京都					東京都 新橋駅			https://tabelog.com/tokyo/A1301/A130103/13023938/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 13023938 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2590	レストラン香味屋			飲食店	洋食	食べログ 洋食 百名店 2020	東京都					東京都 入谷駅			https://tabelog.com/tokyo/A1311/A131104/13003752/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 13003752 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2591	洋食 小春軒			飲食店	洋食	食べログ 洋食 百名店 2020	東京都					東京都 人形町駅			https://tabelog.com/tokyo/A1302/A130204/13003031/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 13003031 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2592	キッチンさくらい			飲食店	洋食	食べログ 洋食 百名店 2020	東京都					東京都 御徒町駅			https://tabelog.com/tokyo/A1311/A131101/13118917/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 13118917 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2593	ポッケ			飲食店	洋食	食べログ 洋食 百名店 2020	大阪府					大阪府 桃谷駅			https://tabelog.com/osaka/A2701/A270205/27002873/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 27002873 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2594	ウチョウテン			飲食店	洋食	食べログ 洋食 百名店 2020	東京都					東京都 都電雑司ケ谷駅			https://tabelog.com/tokyo/A1305/A130501/13003914/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 13003914 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2595	うちだ			飲食店	洋食	食べログ 洋食 百名店 2020	東京都					東京都 新小岩駅			https://tabelog.com/tokyo/A1312/A131204/13008124/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 13008124 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2596	ゴメンネJIRO			飲食店	洋食	食べログ 洋食 百名店 2020	大阪府					大阪府 天満駅			https://tabelog.com/osaka/A2701/A270103/27012753/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 27012753 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2597	洋食 三浦亭			飲食店	洋食	食べログ 洋食 百名店 2020	東京都					東京都 武蔵関駅			https://tabelog.com/tokyo/A1321/A132105/13040217/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 13040217 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2598	煉瓦亭			飲食店	洋食	食べログ 洋食 百名店 2020	東京都					東京都 銀座駅			https://tabelog.com/tokyo/A1301/A130101/13002430/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 13002430 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2599	資生堂パーラー 銀座本店			飲食店	洋食	食べログ 洋食 百名店 2020	東京都					東京都 新橋駅			https://tabelog.com/tokyo/A1301/A130101/13004938/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 13004938 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2600	キッチン チェック			飲食店	洋食	食べログ 洋食 百名店 2020	東京都					東京都 池袋駅			https://tabelog.com/tokyo/A1305/A130501/13003941/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 13003941 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2601	明治軒			飲食店	洋食	食べログ 洋食 百名店 2020	大阪府					大阪府 心斎橋駅			https://tabelog.com/osaka/A2701/A270201/27001834/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 27001834 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2602	ハンバーグ ウィル			飲食店	洋食	食べログ 洋食 百名店 2020	東京都					東京都 新宿御苑前駅			https://tabelog.com/tokyo/A1304/A130402/13041176/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 13041176 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2603	レストラン・サカキ			飲食店	洋食	食べログ 洋食 百名店 2020	東京都					東京都 宝町駅			https://tabelog.com/tokyo/A1302/A130202/13002443/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 13002443 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2604	レストラン クインベル			飲食店	洋食	食べログ 洋食 百名店 2020	東京都					東京都 両国駅			https://tabelog.com/tokyo/A1312/A131201/13017962/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 13017962 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2605	キッチン パンチ			飲食店	洋食	食べログ 洋食 百名店 2020	東京都					東京都 中目黒駅			https://tabelog.com/tokyo/A1317/A131701/13018284/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 13018284 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2606	キッチン ノム			飲食店	洋食	食べログ 洋食 百名店 2020	愛知県					愛知県 一社駅			https://tabelog.com/aichi/A2301/A230111/23038279/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 23038279 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2607	洋食の店　みしな			飲食店	洋食	食べログ 洋食 百名店 2020	京都府					京都府 祇園四条駅			https://tabelog.com/kyoto/A2601/A260301/26001870/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 26001870 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2608	チャモロ			飲食店	洋食	食べログ 洋食 百名店 2020	東京都					東京都 恵比寿駅			https://tabelog.com/tokyo/A1303/A130302/13003160/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 13003160 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2609	ザ・カフェ			飲食店	洋食	食べログ 洋食 百名店 2020	神奈川県					神奈川県 元町・中華街駅			https://tabelog.com/kanagawa/A1401/A140105/14000136/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 14000136 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2610	グリル一平 新開地本店			飲食店	洋食	食べログ 洋食 百名店 2020	兵庫県					兵庫県 新開地駅			https://tabelog.com/hyogo/A2801/A280109/28000390/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 28000390 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2611	厳選洋食さくらい			飲食店	洋食	食べログ 洋食 百名店 2020	東京都					東京都 上野広小路駅			https://tabelog.com/tokyo/A1311/A131101/13003638/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 13003638 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2612	欧風料理　もん			飲食店	洋食	食べログ 洋食 百名店 2020	兵庫県					兵庫県 神戸三宮（阪急）駅			https://tabelog.com/hyogo/A2801/A280101/28000531/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 28000531 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2613	伊藤グリル			飲食店	洋食	食べログ 洋食 百名店 2020	兵庫県					兵庫県 元町（阪神）駅			https://tabelog.com/hyogo/A2801/A280102/28000847/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 28000847 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2614	洋食屋 綺・Luck			飲食店	洋食	食べログ 洋食 百名店 2020	神奈川県					神奈川県 桜木町駅			https://tabelog.com/kanagawa/A1401/A140102/14005150/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 14005150 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2615	南蛮 銀圓亭			飲食店	洋食	食べログ 洋食 百名店 2020	東京都					東京都 銀座駅			https://tabelog.com/tokyo/A1301/A130101/13002305/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 13002305 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
FOD-2616	七條			飲食店	洋食	食べログ 洋食 百名店 2020	東京都					東京都 小川町駅			https://tabelog.com/tokyo/A1310/A131002/13152996/		未確認				46232	店舗照合済	食べログ 百名店 2020 / 洋食 全国 / Tabelog ID 13152996 / https://award.tabelog.com/hyakumeiten/yoshoku/2020
