listing_id	category_slug	genre	region	category_ordinal	listed_name	prefecture	area_text	tabelog_url	tabelog_id	source_url	category_official_count
HYK2020-1532	yakiniku_tokyo	焼肉	TOKYO	27	焼肉うしごろ 銀座店	東京都	東京都 銀座一丁目駅	https://tabelog.com/tokyo/A1301/A130101/13167325/	13167325	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1533	yakiniku_tokyo	焼肉	TOKYO	28	焼肉 京城 水道橋店	東京都	東京都 水道橋駅	https://tabelog.com/tokyo/A1310/A131003/13000222/	13000222	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1534	yakiniku_tokyo	焼肉	TOKYO	29	亀戸ホルモン 恵比寿店	東京都	東京都 恵比寿駅	https://tabelog.com/tokyo/A1303/A130302/13041990/	13041990	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1535	yakiniku_tokyo	焼肉	TOKYO	30	焼肉 いぶさな	東京都	東京都 参宮橋駅	https://tabelog.com/tokyo/A1318/A131810/13221220/	13221220	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1536	yakiniku_tokyo	焼肉	TOKYO	31	焼肉うしごろ 西麻布本店	東京都	東京都 乃木坂駅	https://tabelog.com/tokyo/A1307/A130701/13124592/	13124592	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1537	yakiniku_tokyo	焼肉	TOKYO	32	びーふてい 中目黒店	東京都	東京都 中目黒駅	https://tabelog.com/tokyo/A1317/A131701/13003237/	13003237	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1538	yakiniku_tokyo	焼肉	TOKYO	33	生粋	東京都	東京都 末広町駅	https://tabelog.com/tokyo/A1311/A131101/13165294/	13165294	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1539	yakiniku_tokyo	焼肉	TOKYO	34	正泰苑 銀座店	東京都	東京都 東銀座駅	https://tabelog.com/tokyo/A1301/A130101/13016578/	13016578	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1540	yakiniku_tokyo	焼肉	TOKYO	35	おやじ	東京都	東京都 青山一丁目駅	https://tabelog.com/tokyo/A1306/A130603/13042753/	13042753	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1541	yakiniku_tokyo	焼肉	TOKYO	36	にくがとう 人形町本店	東京都	東京都 人形町駅	https://tabelog.com/tokyo/A1302/A130204/13168436/	13168436	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1542	yakiniku_tokyo	焼肉	TOKYO	37	羅生門 四谷本店	東京都	東京都 四谷三丁目駅	https://tabelog.com/tokyo/A1309/A130903/13000973/	13000973	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1543	yakiniku_tokyo	焼肉	TOKYO	38	焼肉酒家 傳々 本店	東京都	東京都 月島駅	https://tabelog.com/tokyo/A1313/A131302/13022287/	13022287	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1544	yakiniku_tokyo	焼肉	TOKYO	39	肉匠堀越	東京都	東京都 広尾駅	https://tabelog.com/tokyo/A1307/A130703/13183716/	13183716	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1545	yakiniku_tokyo	焼肉	TOKYO	40	うしごろバンビーナ 恵比寿本店	東京都	東京都 恵比寿駅	https://tabelog.com/tokyo/A1303/A130302/13144971/	13144971	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1546	yakiniku_tokyo	焼肉	TOKYO	41	焼肉 ジャンボ はなれ	東京都	東京都 本郷三丁目駅	https://tabelog.com/tokyo/A1310/A131004/13160962/	13160962	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1547	yakiniku_tokyo	焼肉	TOKYO	42	蕃 YORONIKU	東京都	東京都 恵比寿駅	https://tabelog.com/tokyo/A1303/A130302/13211927/	13211927	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1548	yakiniku_tokyo	焼肉	TOKYO	43	焼肉しみず	東京都	東京都 不動前駅	https://tabelog.com/tokyo/A1317/A131710/13096548/	13096548	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1549	yakiniku_tokyo	焼肉	TOKYO	44	焼肉 銀座コバウ	東京都	東京都 銀座駅	https://tabelog.com/tokyo/A1301/A130101/13005008/	13005008	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1550	yakiniku_tokyo	焼肉	TOKYO	45	SATOブリアン 本店	東京都	東京都 阿佐ケ谷駅	https://tabelog.com/tokyo/A1319/A131905/13127046/	13127046	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1551	yakiniku_tokyo	焼肉	TOKYO	46	スタミナ苑	東京都	東京都 足立区	https://tabelog.com/tokyo/A1323/A132305/13003777/	13003777	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1552	yakiniku_tokyo	焼肉	TOKYO	47	きらく亭	東京都	東京都 白金高輪駅	https://tabelog.com/tokyo/A1307/A130703/13007145/	13007145	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1553	yakiniku_tokyo	焼肉	TOKYO	48	銀座 王十里	東京都	東京都 東銀座駅	https://tabelog.com/tokyo/A1301/A130101/13002283/	13002283	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1554	yakiniku_tokyo	焼肉	TOKYO	49	大幸園 小宮本店	東京都	東京都 小宮駅	https://tabelog.com/tokyo/A1329/A132904/13107594/	13107594	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1555	yakiniku_tokyo	焼肉	TOKYO	50	よろにく	東京都	東京都 表参道駅	https://tabelog.com/tokyo/A1306/A130602/13042979/	13042979	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1556	yakiniku_tokyo	焼肉	TOKYO	51	焼肉うしごろ 銀座並木通り店	東京都	東京都 銀座駅	https://tabelog.com/tokyo/A1301/A130101/13226719/	13226719	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1557	yakiniku_tokyo	焼肉	TOKYO	52	SATOブリアン さんごう	東京都	東京都 阿佐ケ谷駅	https://tabelog.com/tokyo/A1319/A131905/13223460/	13223460	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1558	yakiniku_tokyo	焼肉	TOKYO	53	うし松	東京都	東京都 広尾駅	https://tabelog.com/tokyo/A1307/A130703/13242515/	13242515	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1559	yakiniku_tokyo	焼肉	TOKYO	54	赤坂 みすじ	東京都	東京都 赤坂見附駅	https://tabelog.com/tokyo/A1308/A130801/13114946/	13114946	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1560	yakiniku_tokyo	焼肉	TOKYO	55	赤坂大関 本店	東京都	東京都 赤坂見附駅	https://tabelog.com/tokyo/A1308/A130801/13015197/	13015197	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1561	yakiniku_tokyo	焼肉	TOKYO	56	炭火焼肉 あもん	東京都	東京都 池袋駅	https://tabelog.com/tokyo/A1305/A130501/13019476/	13019476	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1562	yakiniku_tokyo	焼肉	TOKYO	57	韓灯	東京都	東京都 月島駅	https://tabelog.com/tokyo/A1313/A131302/13019721/	13019721	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1563	yakiniku_tokyo	焼肉	TOKYO	58	赤坂 らいもん	東京都	東京都 赤坂見附駅	https://tabelog.com/tokyo/A1308/A130801/13224635/	13224635	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1564	yakiniku_tokyo	焼肉	TOKYO	59	焼肉 稲田	東京都	東京都 目黒駅	https://tabelog.com/tokyo/A1316/A131601/13049914/	13049914	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1565	yakiniku_tokyo	焼肉	TOKYO	60	炭火焼肉 牛和鹿 本店	東京都	東京都 門前仲町駅	https://tabelog.com/tokyo/A1313/A131303/13038809/	13038809	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1566	yakiniku_tokyo	焼肉	TOKYO	61	ホルモン船　ホールちゃん	東京都	東京都 東新宿駅	https://tabelog.com/tokyo/A1304/A130401/13113717/	13113717	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1567	yakiniku_tokyo	焼肉	TOKYO	62	天空焼肉 星遊山	東京都	東京都 新橋駅	https://tabelog.com/tokyo/A1301/A130103/13002530/	13002530	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1568	yakiniku_tokyo	焼肉	TOKYO	63	焼肉 鶯谷園	東京都	東京都 鶯谷駅	https://tabelog.com/tokyo/A1311/A131104/13012243/	13012243	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1569	yakiniku_tokyo	焼肉	TOKYO	64	焼肉くにもと 本店	東京都	東京都 浜松町駅	https://tabelog.com/tokyo/A1314/A131401/13007842/	13007842	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1570	yakiniku_tokyo	焼肉	TOKYO	65	焼肉 ジャンボ 篠崎本店	東京都	東京都 江戸川区	https://tabelog.com/tokyo/A1312/A131205/13003075/	13003075	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1571	yakiniku_tokyo	焼肉	TOKYO	66	焼肉 大貫	東京都	東京都 新宿御苑前駅	https://tabelog.com/tokyo/A1304/A130402/13191277/	13191277	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1572	yakiniku_tokyo	焼肉	TOKYO	67	焼肉 静龍苑	東京都	東京都 清澄白河駅	https://tabelog.com/tokyo/A1313/A131303/13237978/	13237978	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1573	yakiniku_tokyo	焼肉	TOKYO	68	東京苑 祐天寺	東京都	東京都 祐天寺駅	https://tabelog.com/tokyo/A1317/A131701/13059296/	13059296	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1574	yakiniku_tokyo	焼肉	TOKYO	69	炭火焼 ゆうじ	東京都	東京都 渋谷駅	https://tabelog.com/tokyo/A1303/A130301/13001794/	13001794	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1575	yakiniku_tokyo	焼肉	TOKYO	70	西麻布けんしろう	東京都	東京都 広尾駅	https://tabelog.com/tokyo/A1307/A130703/13184885/	13184885	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1576	yakiniku_tokyo	焼肉	TOKYO	71	飛騨牛一頭家 馬喰一代 銀座	東京都	東京都 銀座一丁目駅	https://tabelog.com/tokyo/A1301/A130101/13104436/	13104436	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1577	yakiniku_tokyo	焼肉	TOKYO	72	牛和鹿 六本木店	東京都	東京都 六本木駅	https://tabelog.com/tokyo/A1307/A130701/13104930/	13104930	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1578	yakiniku_tokyo	焼肉	TOKYO	73	焼肉 矢澤 東京	東京都	東京都 日本橋駅	https://tabelog.com/tokyo/A1302/A130202/13168322/	13168322	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1579	yakiniku_tokyo	焼肉	TOKYO	74	焼肉 ジャンボ 白金	東京都	東京都 白金高輪駅	https://tabelog.com/tokyo/A1316/A131602/13026377/	13026377	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1580	yakiniku_tokyo	焼肉	TOKYO	75	焼肉五鉄 八丁堀本店	東京都	東京都 宝町駅	https://tabelog.com/tokyo/A1302/A130203/13002399/	13002399	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1581	yakiniku_tokyo	焼肉	TOKYO	76	李朝園 吉祥寺店	東京都	東京都 吉祥寺駅	https://tabelog.com/tokyo/A1320/A132001/13005772/	13005772	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1582	yakiniku_tokyo	焼肉	TOKYO	77	ビーフキッチン 中目黒店	東京都	東京都 中目黒駅	https://tabelog.com/tokyo/A1317/A131701/13054178/	13054178	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1583	yakiniku_tokyo	焼肉	TOKYO	78	SATOブリアン にごう	東京都	東京都 阿佐ケ谷駅	https://tabelog.com/tokyo/A1319/A131905/13159782/	13159782	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1584	yakiniku_tokyo	焼肉	TOKYO	79	黒牛	東京都	東京都 南新宿駅	https://tabelog.com/tokyo/A1304/A130403/13045232/	13045232	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1585	yakiniku_tokyo	焼肉	TOKYO	80	游玄亭 西麻布本館	東京都	東京都 六本木駅	https://tabelog.com/tokyo/A1307/A130701/13003488/	13003488	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1586	yakiniku_tokyo	焼肉	TOKYO	81	焼肉 京城 北千住店	東京都	東京都 北千住駅	https://tabelog.com/tokyo/A1324/A132402/13003740/	13003740	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1587	yakiniku_tokyo	焼肉	TOKYO	82	うしごろ 貫 恵比寿本店	東京都	東京都 恵比寿駅	https://tabelog.com/tokyo/A1303/A130302/13160330/	13160330	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1588	yakiniku_tokyo	焼肉	TOKYO	83	炭焼 金竜山	東京都	東京都 白金高輪駅	https://tabelog.com/tokyo/A1316/A131602/13001625/	13001625	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1589	yakiniku_tokyo	焼肉	TOKYO	84	焼肉くにもと 新館	東京都	東京都 浜松町駅	https://tabelog.com/tokyo/A1314/A131401/13035852/	13035852	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1590	yakiniku_tokyo	焼肉	TOKYO	85	神泉ホルモン 三百屋	東京都	東京都 神泉駅	https://tabelog.com/tokyo/A1303/A130301/13024281/	13024281	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1591	yakiniku_tokyo	焼肉	TOKYO	86	たん清	東京都	東京都 秋葉原駅	https://tabelog.com/tokyo/A1310/A131001/13000384/	13000384	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1592	yakiniku_tokyo	焼肉	TOKYO	87	焼肉 うしみつ 恵比寿本店	東京都	東京都 恵比寿駅	https://tabelog.com/tokyo/A1303/A130302/13204541/	13204541	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1593	yakiniku_tokyo	焼肉	TOKYO	88	焼肉 綾小路	東京都	東京都 乃木坂駅	https://tabelog.com/tokyo/A1307/A130701/13038804/	13038804	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1594	yakiniku_tokyo	焼肉	TOKYO	89	正泰苑 総本店	東京都	東京都 荒川七丁目駅	https://tabelog.com/tokyo/A1324/A132401/13003776/	13003776	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1595	yakiniku_tokyo	焼肉	TOKYO	90	焼肉問屋 牛蔵	東京都	東京都 富士見台駅	https://tabelog.com/tokyo/A1321/A132102/13008910/	13008910	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1596	yakiniku_tokyo	焼肉	TOKYO	91	USHIGORO S. NISHIAZABU	東京都	東京都 乃木坂駅	https://tabelog.com/tokyo/A1307/A130701/13209611/	13209611	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1597	yakiniku_tokyo	焼肉	TOKYO	92	和牛焼肉KIM 白金本店	東京都	東京都 白金高輪駅	https://tabelog.com/tokyo/A1316/A131602/13110222/	13110222	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1598	yakiniku_tokyo	焼肉	TOKYO	93	誇味山	東京都	東京都 乃木坂駅	https://tabelog.com/tokyo/A1307/A130701/13230924/	13230924	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1599	yakiniku_tokyo	焼肉	TOKYO	94	USHIGORO S. GINZA	東京都	東京都 銀座駅	https://tabelog.com/tokyo/A1301/A130101/13222093/	13222093	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1600	yakiniku_tokyo	焼肉	TOKYO	95	焼肉 芝浦 駒沢本店	東京都	東京都 世田谷区	https://tabelog.com/tokyo/A1317/A131707/13045307/	13045307	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1601	yakiniku_tokyo	焼肉	TOKYO	96	東京園	東京都	東京都 東銀座駅	https://tabelog.com/tokyo/A1301/A130101/13002566/	13002566	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1602	yakiniku_tokyo	焼肉	TOKYO	97	炭火焼肉 ふちおか	東京都	東京都 経堂駅	https://tabelog.com/tokyo/A1318/A131813/13208137/	13208137	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1603	yakiniku_tokyo	焼肉	TOKYO	98	ら・ぼうふ 用賀本店	東京都	東京都 用賀駅	https://tabelog.com/tokyo/A1317/A131707/13005123/	13005123	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1604	yakiniku_tokyo	焼肉	TOKYO	99	ホルモン青木	東京都	東京都 亀戸駅	https://tabelog.com/tokyo/A1312/A131202/13059962/	13059962	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1605	yakiniku_tokyo	焼肉	TOKYO	100	好ちゃん 飯田橋分家	東京都	東京都 飯田橋駅	https://tabelog.com/tokyo/A1309/A130905/13030762/	13030762	https://award.tabelog.com/hyakumeiten/yakiniku_tokyo/2020	100
HYK2020-1606	yakiniku_east	焼肉	EAST	1	まんぷく	愛知県	愛知県 名古屋市中川区	https://tabelog.com/aichi/A2301/A230113/23012328/	23012328	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1607	yakiniku_east	焼肉	EAST	2	ホルモンショウヤ	愛知県	愛知県 国際センター駅	https://tabelog.com/aichi/A2301/A230101/23044961/	23044961	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1608	yakiniku_east	焼肉	EAST	3	肉山 名古屋	愛知県	愛知県 栄（名古屋）駅	https://tabelog.com/aichi/A2301/A230103/23056995/	23056995	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1609	yakiniku_east	焼肉	EAST	4	肉の米内	岩手県	岩手県 盛岡市	https://tabelog.com/iwate/A0301/A030101/3000013/	3000013	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1610	yakiniku_east	焼肉	EAST	5	塩ホルモン 炭楽	秋田県	秋田県 大仙市	https://tabelog.com/akita/A0504/A050402/5000442/	5000442	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1611	yakiniku_east	焼肉	EAST	6	もうもう亭	福島県	福島県 郡山市	https://tabelog.com/fukushima/A0702/A070201/7000807/	7000807	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1612	yakiniku_east	焼肉	EAST	7	昇家 池下向陽荘店	愛知県	愛知県 池下駅	https://tabelog.com/aichi/A2301/A230106/23005795/	23005795	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1613	yakiniku_east	焼肉	EAST	8	はつかの	静岡県	静岡県 伊東市	https://tabelog.com/shizuoka/A2205/A220503/22003671/	22003671	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1614	yakiniku_east	焼肉	EAST	9	美奈登	愛知県	愛知県 名古屋市瑞穂区	https://tabelog.com/aichi/A2301/A230112/23005752/	23005752	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1615	yakiniku_east	焼肉	EAST	10	ぴょんぴょん舎 盛岡駅前店	岩手県	岩手県 盛岡市	https://tabelog.com/iwate/A0301/A030101/3000023/	3000023	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1616	yakiniku_east	焼肉	EAST	11	焼肉ホルモン せいご 本店	愛知県	愛知県 国際センター駅	https://tabelog.com/aichi/A2301/A230101/23046507/	23046507	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1617	yakiniku_east	焼肉	EAST	12	炭火焼 ぐら 塩釜本店	宮城県	宮城県 塩竈市	https://tabelog.com/miyagi/A0404/A040404/4008582/	4008582	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1618	yakiniku_east	焼肉	EAST	13	焼肉や 大善	愛知県	愛知県 知立市	https://tabelog.com/aichi/A2305/A230503/23003688/	23003688	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1619	yakiniku_east	焼肉	EAST	14	つる屋	神奈川県	神奈川県 関内駅	https://tabelog.com/kanagawa/A1401/A140104/14000856/	14000856	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1620	yakiniku_east	焼肉	EAST	15	野毛ホルモンセンター	神奈川県	神奈川県 桜木町駅	https://tabelog.com/kanagawa/A1401/A140102/14045993/	14045993	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1621	yakiniku_east	焼肉	EAST	16	眞佐可	愛知県	愛知県 鶴舞駅	https://tabelog.com/aichi/A2301/A230105/23000156/	23000156	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1622	yakiniku_east	焼肉	EAST	17	馬場ホルモン	北海道	北海道 旭川市	https://tabelog.com/hokkaido/A0104/A010401/1001340/	1001340	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1623	yakiniku_east	焼肉	EAST	18	伊勢屋本店	愛知県	愛知県 神宮前駅	https://tabelog.com/aichi/A2301/A230112/23007606/	23007606	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1624	yakiniku_east	焼肉	EAST	19	しげ吉 横浜元町店	神奈川県	神奈川県 石川町駅	https://tabelog.com/kanagawa/A1401/A140105/14014011/	14014011	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1625	yakiniku_east	焼肉	EAST	20	昇家 泉店	愛知県	愛知県 久屋大通駅	https://tabelog.com/aichi/A2301/A230103/23000042/	23000042	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1626	yakiniku_east	焼肉	EAST	21	杏樹亭 岸根店	神奈川県	神奈川県 岸根公園駅	https://tabelog.com/kanagawa/A1401/A140206/14011715/	14011715	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1627	yakiniku_east	焼肉	EAST	22	炭焼小屋	愛知県	愛知県 国際センター駅	https://tabelog.com/aichi/A2301/A230101/23012283/	23012283	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1628	yakiniku_east	焼肉	EAST	23	食彩和牛 しげ吉 大和本店	神奈川県	神奈川県 大和駅	https://tabelog.com/kanagawa/A1407/A140702/14003476/	14003476	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1629	yakiniku_east	焼肉	EAST	24	炭火焼肉 久	秋田県	秋田県 秋田市	https://tabelog.com/akita/A0501/A050101/5009110/	5009110	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1630	yakiniku_east	焼肉	EAST	25	ほるもん猿	秋田県	秋田県 秋田市	https://tabelog.com/akita/A0501/A050101/5004381/	5004381	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1631	yakiniku_east	焼肉	EAST	26	関内苑 本店	神奈川県	神奈川県 関内駅	https://tabelog.com/kanagawa/A1401/A140104/14002802/	14002802	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1632	yakiniku_east	焼肉	EAST	27	柳橋焼にく わにく	愛知県	愛知県 国際センター駅	https://tabelog.com/aichi/A2301/A230101/23067138/	23067138	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1633	yakiniku_east	焼肉	EAST	28	トトリ 本店	北海道	北海道 資生館小学校前駅	https://tabelog.com/hokkaido/A0101/A010103/1000023/	1000023	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1634	yakiniku_east	焼肉	EAST	29	昇家 三蔵	愛知県	愛知県 伏見駅	https://tabelog.com/aichi/A2301/A230102/23012280/	23012280	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1635	yakiniku_east	焼肉	EAST	30	備長炭焼肉としゃぶしゃぶ 仔虎 国分町店	宮城県	宮城県 勾当台公園駅	https://tabelog.com/miyagi/A0401/A040101/4013542/	4013542	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1636	yakiniku_east	焼肉	EAST	31	黒牛の里 半田店	愛知県	愛知県 半田市	https://tabelog.com/aichi/A2304/A230402/23002578/	23002578	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1637	yakiniku_east	焼肉	EAST	32	龍園	愛知県	愛知県 一宮市	https://tabelog.com/aichi/A2302/A230201/23012457/	23012457	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1638	yakiniku_east	焼肉	EAST	33	肉の割烹 田村 大通BISSE店	北海道	北海道 大通駅	https://tabelog.com/hokkaido/A0101/A010102/1029717/	1029717	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1639	yakiniku_east	焼肉	EAST	34	ヒロ ナゴヤ	愛知県	愛知県 浅間町駅	https://tabelog.com/aichi/A2301/A230109/23059055/	23059055	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1640	yakiniku_east	焼肉	EAST	35	A5焼肉&手打ち冷麺 二郎 柳橋店	愛知県	愛知県 国際センター駅	https://tabelog.com/aichi/A2301/A230101/23062109/	23062109	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1641	yakiniku_east	焼肉	EAST	36	肉の割烹 田村  菊水元町店	北海道	北海道 札幌市白石区	https://tabelog.com/hokkaido/A0101/A010301/1005323/	1005323	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1642	yakiniku_east	焼肉	EAST	37	焼肉 東京山	神奈川県	神奈川県 石川町駅	https://tabelog.com/kanagawa/A1401/A140105/14013921/	14013921	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
HYK2020-1643	yakiniku_east	焼肉	EAST	38	焼肉×ホルモン 溝の口 ひゃくてん	神奈川県	神奈川県 溝の口駅	https://tabelog.com/kanagawa/A1405/A140505/14037400/	14037400	https://award.tabelog.com/hyakumeiten/yakiniku_east/2020	100
